neo4j_id,label,name,identifier,new_id
15122,Gene,BPHL,670,15122
15123,Gene,SAC3D1,29901,15123
15124,Gene,WDR43,23160,15124
15125,Gene,SNRPN,6638,15125
15126,Gene,KCNK12,56660,15126
15127,Gene,RAB3D,9545,15127
15128,Gene,TOMM20L,387990,15128
15129,Gene,RLN2,6019,15129
15130,Gene,LCORL,254251,15130
15131,Gene,HTR1D,3352,15131
15132,Gene,DEFB136,613210,15132
15133,Gene,ZC3H12A,80149,15133
15134,Gene,ATG5,9474,15134
15135,Gene,SYNJ2,8871,15135
15136,Gene,PIM1,5292,15136
15137,Gene,SAR1B,51128,15137
15138,Gene,LOC101928596,101928596,15138
15139,Gene,CRTC2,200186,15139
15140,Gene,SMDT1,91689,15140
15141,Gene,DCAF12L1,139170,15141
15142,Gene,NUP155,9631,15142
15143,Gene,POR,5447,15143
15144,Gene,LOC105369264,105369264,15144
15145,Gene,NMB,4828,15145
15146,Gene,FBXL12,54850,15146
15147,Gene,SNX27,81609,15147
15148,Gene,BTG3,10950,15148
15149,Gene,F12,2161,15149
15150,Gene,CYP2C8,1558,15150
15151,Gene,PDZRN3,23024,15151
15152,Gene,PHF24,23349,15152
15153,Gene,CHMP2B,25978,15153
15154,Gene,NBPF15,284565,15154
15155,Gene,TBL1X,6907,15155
15156,Gene,FEM1C,56929,15156
15157,Gene,MFGE8,4240,15157
15158,Gene,CLPTM1L,81037,15158
15159,Gene,YDJC,150223,15159
15160,Gene,HMG20B,10362,15160
15161,Gene,HDAC4,9759,15161
15162,Gene,ELAVL1,1994,15162
15163,Gene,LOC105379629,105379629,15163
15164,Gene,TBRG1,84897,15164
15165,Gene,SHPRH,257218,15165
15166,Gene,SCN9A,6335,15166
15167,Gene,PSMD10,5716,15167
15168,Gene,CNGB3,54714,15168
15169,Gene,HTATSF1,27336,15169
15170,Gene,LIPJ,142910,15170
15171,Gene,ALG3,10195,15171
15172,Gene,CPSF1,29894,15172
15173,Gene,RNF138,51444,15173
15174,Gene,IRAK1BP1,134728,15174
15175,Gene,ARID5A,10865,15175
15176,Gene,C9orf153,389766,15176
15177,Gene,SIN3B,23309,15177
15178,Gene,FERMT3,83706,15178
15179,Gene,CDK17,5128,15179
15180,Gene,IRF2BP1,26145,15180
15181,Gene,TCL1B,9623,15181
15182,Gene,GPX7,2882,15182
15183,Gene,PRKCQ,5588,15183
15184,Gene,VTCN1,79679,15184
15185,Gene,CCDC132,55610,15185
15186,Gene,AKR1B1,231,15186
15187,Gene,TRPC4,7223,15187
15188,Gene,PGM5,5239,15188
15189,Gene,PRKCD,5580,15189
15190,Gene,CDKN2AIP,55602,15190
15191,Gene,PLEKHA3,65977,15191
15192,Gene,LOC105375604,105375604,15192
15193,Gene,NKX2-3,159296,15193
15194,Gene,DIDO1,11083,15194
15195,Gene,LOC102723981,102723981,15195
15196,Gene,PLA2G4B,100137049,15196
15197,Gene,SPDYA,245711,15197
15198,Gene,ANXA9,8416,15198
15199,Gene,FOXP2,93986,15199
15200,Gene,LOC283674,283674,15200
15201,Gene,TGFB1,7040,15201
15202,Gene,FAM47A,158724,15202
15203,Gene,ZZZ3,26009,15203
15204,Gene,CHADL,150356,15204
15205,Gene,SSTR2,6752,15205
15206,Gene,GALM,130589,15206
15207,Gene,SNAP91,9892,15207
15208,Gene,CHKA,1119,15208
15209,Gene,LOC105379762,105379762,15209
15210,Gene,MKRN2,23609,15210
15211,Gene,ZNF57,126295,15211
15212,Gene,LOC100128170,100128170,15212
15213,Gene,FBXW4,6468,15213
15214,Gene,MUC15,143662,15214
15215,Gene,HOXA1,3198,15215
15216,Gene,TRMT2B,79979,15216
15217,Gene,GAGE7,2579,15217
15218,Gene,LOC102724250,102724250,15218
15219,Gene,SCAI,286205,15219
15220,Gene,CPNE5,57699,15220
15221,Gene,LCOR,84458,15221
15222,Gene,C2CD4A,145741,15222
15223,Gene,C19orf52,90580,15223
15224,Gene,KLF16,83855,15224
15225,Gene,PIGA,5277,15225
15226,Gene,CDH23,64072,15226
15227,Gene,BRIX1,55299,15227
15228,Gene,ZNF234,10780,15228
15229,Gene,MMRN2,79812,15229
15230,Gene,AQP7,364,15230
15231,Gene,DNAH8,1769,15231
15232,Gene,PPP6R1,22870,15232
15233,Gene,PTRH1,138428,15233
15234,Gene,ACAD9,28976,15234
15235,Gene,TRIM21,6737,15235
15236,Gene,TMEM184C,55751,15236
15237,Gene,PCMT1,5110,15237
15238,Gene,LARP1B,55132,15238
15239,Gene,ADAMTS16,170690,15239
15240,Gene,LOC388813,388813,15240
15241,Gene,AKAP10,11216,15241
15242,Gene,LOC102725138,102725138,15242
15243,Gene,TP53TG3C,653550,15243
15244,Gene,YARS,8565,15244
15245,Gene,DSC2,1824,15245
15246,Gene,MYO1F,4542,15246
15247,Gene,FOXO6,100132074,15247
15248,Gene,LOC642515,642515,15248
15249,Gene,RPL35A,6165,15249
15250,Gene,ADGRG6,57211,15250
15251,Gene,ZNF354B,117608,15251
15252,Gene,MTHFD1,4522,15252
15253,Gene,CRCT1,54544,15253
15254,Gene,IGF2BP2,10644,15254
15255,Gene,UBXN6,80700,15255
15256,Gene,MED16,10025,15256
15257,Gene,KLF3,51274,15257
15258,Gene,LOC101929766,101929766,15258
15259,Gene,BGN,633,15259
15260,Gene,CLK4,57396,15260
15261,Gene,NLRP7,199713,15261
15262,Gene,MAST2,23139,15262
15263,Gene,SMARCC2,6601,15263
15264,Gene,RGS3,5998,15264
15265,Gene,DPP9-AS1,100131094,15265
15266,Gene,LRP1B,53353,15266
15267,Gene,ANKRD20A4,728747,15267
15268,Gene,SPTLC2,9517,15268
15269,Gene,GGPS1,9453,15269
15270,Gene,GK2,2712,15270
15271,Gene,FAM159A,348378,15271
15272,Gene,TMEM11,8834,15272
15273,Gene,CCDC110,256309,15273
15274,Gene,ROBO3,64221,15274
15275,Gene,YOD1,55432,15275
15276,Gene,SHISA7,729956,15276
15277,Gene,NHLH1,4807,15277
15278,Gene,ASPN,54829,15278
15279,Gene,EDAR,10913,15279
15280,Gene,EYA3,2140,15280
15281,Gene,TRIM14,9830,15281
15282,Gene,DNAH12,201625,15282
15283,Gene,SAMD3,154075,15283
15284,Gene,C11orf21,29125,15284
15285,Gene,TAL1,6886,15285
15286,Gene,VAMP3,9341,15286
15287,Gene,CDK15,65061,15287
15288,Gene,ND3,4537,15288
15289,Gene,BRMS1,25855,15289
15290,Gene,IL15,3600,15290
15291,Gene,S1PR4,8698,15291
15292,Gene,EIF4A1,1973,15292
15293,Gene,SLC52A3,113278,15293
15294,Gene,ORAI1,84876,15294
15295,Gene,FAM92A1,137392,15295
15296,Gene,LCE3A,353142,15296
15297,Gene,ZNF740,283337,15297
15298,Gene,PSMB7,5695,15298
15299,Gene,FAM26F,441168,15299
15300,Gene,LOC105379770,105379770,15300
15301,Gene,DCUN1D3,123879,15301
15302,Gene,PGAP2,27315,15302
15303,Gene,LTBP1,4052,15303
15304,Gene,ENKUR,219670,15304
15305,Gene,SORBS3,10174,15305
15306,Gene,CREB1,1385,15306
15307,Gene,TSSK2,23617,15307
15308,Gene,CACNB1,782,15308
15309,Gene,RGAG1,57529,15309
15310,Gene,MYEF2,50804,15310
15311,Gene,EFCAB2,84288,15311
15312,Gene,MORN4,118812,15312
15313,Gene,FAM208A,23272,15313
15314,Gene,IFT20,90410,15314
15315,Gene,ACOT12,134526,15315
15316,Gene,ANKRD31,256006,15316
15317,Gene,CREB5,9586,15317
15318,Gene,GPR37,2861,15318
15319,Gene,ARSJ,79642,15319
15320,Gene,TRAF2,7186,15320
15321,Gene,OAS3,4940,15321
15322,Gene,ZNF420,147923,15322
15323,Gene,TIPIN,54962,15323
15324,Gene,COX6A1,1337,15324
15325,Gene,DUS4L,11062,15325
15326,Gene,KDELC1,79070,15326
15327,Gene,LOC653380,653380,15327
15328,Gene,SNX7,51375,15328
15329,Gene,DEFA5,1670,15329
15330,Gene,LOC101928120,101928120,15330
15331,Gene,ZCCHC16,340595,15331
15332,Gene,ZNF221,7638,15332
15333,Gene,C12orf29,91298,15333
15334,Gene,TFAM,7019,15334
15335,Gene,LOC105374995,105374995,15335
15336,Gene,APOBEC3G,60489,15336
15337,Gene,MPL,4352,15337
15338,Gene,GPRIN1,114787,15338
15339,Gene,HINFP,25988,15339
15340,Gene,TADA3,10474,15340
15341,Gene,KCNC4,3749,15341
15342,Gene,AASDHPPT,60496,15342
15343,Gene,LOC105373619,105373619,15343
15344,Gene,SEC24D,9871,15344
15345,Gene,CGB,1082,15345
15346,Gene,OPALIN,93377,15346
15347,Gene,KLHDC2,23588,15347
15348,Gene,IRF1,3659,15348
15349,Gene,SNAP25,6616,15349
15350,Gene,SPNS1,83985,15350
15351,Gene,SCG5,6447,15351
15352,Gene,PEX2,5828,15352
15353,Gene,FUT11,170384,15353
15354,Gene,MSC,9242,15354
15355,Gene,HMMR,3161,15355
15356,Gene,DENND1C,79958,15356
15357,Gene,CNTNAP3B,728577,15357
15358,Gene,GPR37L1,9283,15358
15359,Gene,CYB561,1534,15359
15360,Gene,SYNE2,23224,15360
15361,Gene,LOC101929008,101929008,15361
15362,Gene,SVEP1,79987,15362
15363,Gene,CD3D,915,15363
15364,Gene,GPAM,57678,15364
15365,Gene,CDON,50937,15365
15366,Gene,MSANTD4,84437,15366
15367,Gene,ITGB3BP,23421,15367
15368,Gene,LOC105372387,105372387,15368
15369,Gene,ZMIZ2,83637,15369
15370,Gene,TRPV5,56302,15370
15371,Gene,ELMOD2,255520,15371
15372,Gene,MYL6,4637,15372
15373,Gene,PTOV1,53635,15373
15374,Gene,CBR3,874,15374
15375,Gene,GYPB,2994,15375
15376,Gene,LOC105373989,105373989,15376
15377,Gene,FBXO31,79791,15377
15378,Gene,LOC100996442,100996442,15378
15379,Gene,PALM2,114299,15379
15380,Gene,AQP8,343,15380
15381,Gene,UBE2V1,7335,15381
15382,Gene,DEXI,28955,15382
15383,Gene,SRD5A2,6716,15383
15384,Gene,TENM3,55714,15384
15385,Gene,TRIM72,493829,15385
15386,Gene,PARN,5073,15386
15387,Gene,PLEKHJ1,55111,15387
15388,Gene,KRTAP9-9,81870,15388
15389,Gene,GGT2,728441,15389
15390,Gene,DACT2,168002,15390
15391,Gene,LOC105373316,105373316,15391
15392,Gene,TMEM82,388595,15392
15393,Gene,DDO,8528,15393
15394,Gene,DPP4,1803,15394
15395,Gene,LOC105370649,105370649,15395
15396,Gene,GPT2,84706,15396
15397,Gene,BLOC1S5,63915,15397
15398,Gene,SEPN1,57190,15398
15399,Gene,MT1X,4501,15399
15400,Gene,N6AMT2,221143,15400
15401,Gene,OR51G2,81282,15401
15402,Gene,FILIP1,27145,15402
15403,Gene,CKAP2L,150468,15403
15404,Gene,POLR3C,10623,15404
15405,Gene,KRT32,3882,15405
15406,Gene,MYO3A,53904,15406
15407,Gene,TM2D3,80213,15407
15408,Gene,NAALADL1,10004,15408
15409,Gene,MRPL37,51253,15409
15410,Gene,MYLK4,340156,15410
15411,Gene,ZNF627,199692,15411
15412,Gene,CEACAM16,388551,15412
15413,Gene,TAB2,23118,15413
15414,Gene,SLC22A1,6580,15414
15415,Gene,PLBD2,196463,15415
15416,Gene,PRPH2,5961,15416
15417,Gene,HSPA6,3310,15417
15418,Gene,DDX23,9416,15418
15419,Gene,GHRH,2691,15419
15420,Gene,FITM2,128486,15420
15421,Gene,DPM1,8813,15421
15422,Gene,TNNI3K,51086,15422
15423,Gene,TMEM253,643382,15423
15424,Gene,C15orf61,145853,15424
15425,Gene,ABRA,137735,15425
15426,Gene,EDDM3B,64184,15426
15427,Gene,WFDC10A,140832,15427
15428,Gene,SFTPA1,653509,15428
15429,Gene,TXNDC5,81567,15429
15430,Gene,CKLF,51192,15430
15431,Gene,MALT1,10892,15431
15432,Gene,GTPBP6,8225,15432
15433,Gene,ATP1A1,476,15433
15434,Gene,DIP2C,22982,15434
15435,Gene,WHSC1,7468,15435
15436,Gene,EMC2,9694,15436
15437,Gene,LOC388820,388820,15437
15438,Gene,MRPL15,29088,15438
15439,Gene,SLC47A1,55244,15439
15440,Gene,PAPD4,167153,15440
15441,Gene,KLK5,25818,15441
15442,Gene,XKR3,150165,15442
15443,Gene,GABRA2,2555,15443
15444,Gene,ZNF385D,79750,15444
15445,Gene,STX10,8677,15445
15446,Gene,EEF1D,1936,15446
15447,Gene,POLD2,5425,15447
15448,Gene,RNF214,257160,15448
15449,Gene,UBE2QL1,134111,15449
15450,Gene,S100A6,6277,15450
15451,Gene,CD163L1,283316,15451
15452,Gene,PSMA8,143471,15452
15453,Gene,DHDH,27294,15453
15454,Gene,OLFML2A,169611,15454
15455,Gene,ERICH5,203111,15455
15456,Gene,CATSPERB,79820,15456
15457,Gene,MOB1B,92597,15457
15458,Gene,RBM12,10137,15458
15459,Gene,CLDN4,1364,15459
15460,Gene,EIF3L,51386,15460
15461,Gene,CGB5,93659,15461
15462,Gene,OR6C70,390327,15462
15463,Gene,MYRF,745,15463
15464,Gene,INTS2,57508,15464
15465,Gene,C9orf64,84267,15465
15466,Gene,KIAA1024,23251,15466
15467,Gene,RNF113A,7737,15467
15468,Gene,BARHL1,56751,15468
15469,Gene,FAM167A,83648,15469
15470,Gene,PCDHB3,56132,15470
15471,Gene,LOC105374086,105374086,15471
15472,Gene,IFNA6,3443,15472
15473,Gene,NUBPL,80224,15473
15474,Gene,GPM6B,2824,15474
15475,Gene,RNASEH2B,79621,15475
15476,Gene,ASB12,142689,15476
15477,Gene,AFM,173,15477
15478,Gene,LOC105377792,105377792,15478
15479,Gene,FOCAD,54914,15479
15480,Gene,SYMPK,8189,15480
15481,Gene,PPP2R2C,5522,15481
15482,Gene,ARHGAP9,64333,15482
15483,Gene,RBM38,55544,15483
15484,Gene,ROR1,4919,15484
15485,Gene,RNF125,54941,15485
15486,Gene,TRIM25,7706,15486
15487,Gene,OR10H1,26539,15487
15488,Gene,LILRB3,11025,15488
15489,Gene,FGF7,2252,15489
15490,Gene,SERTAD2,9792,15490
15491,Gene,ERI3,79033,15491
15492,Gene,LOC100506944,100506944,15492
15493,Gene,DCK,1633,15493
15494,Gene,TCEANC2,127428,15494
15495,Gene,EML2,24139,15495
15496,Gene,C16orf62,57020,15496
15497,Gene,MARCH9,92979,15497
15498,Gene,MNAT1,4331,15498
15499,Gene,LIMS3,96626,15499
15500,Gene,IVD,3712,15500
15501,Gene,LOC105379704,105379704,15501
15502,Gene,KRTAP16-1,100505753,15502
15503,Gene,DNER,92737,15503
15504,Gene,PPP1R16A,84988,15504
15505,Gene,C9orf139,401563,15505
15506,Gene,C17orf98,388381,15506
15507,Gene,TTLL9,164395,15507
15508,Gene,XK,7504,15508
15509,Gene,MR1,3140,15509
15510,Gene,TCEAL4,79921,15510
15511,Gene,VSIG1,340547,15511
15512,Gene,DPH3P1,100132911,15512
15513,Gene,SNX9,51429,15513
15514,Gene,STK17B,9262,15514
15515,Gene,CTNS,1497,15515
15516,Gene,PPHLN1,51535,15516
15517,Gene,DRAXIN,374946,15517
15518,Gene,CCND2,894,15518
15519,Gene,CYP4Z1,199974,15519
15520,Gene,FRA10AC1,118924,15520
15521,Gene,SPECC1L,23384,15521
15522,Gene,YIF1B,90522,15522
15523,Gene,SLC2A7,155184,15523
15524,Gene,C9orf62,157927,15524
15525,Gene,SCRG1,11341,15525
15526,Gene,CXCL8,3576,15526
15527,Gene,PUM1,9698,15527
15528,Gene,LOC101927469,101927469,15528
15529,Gene,ASB13,79754,15529
15530,Gene,TBX19,9095,15530
15531,Gene,CLDN25,644672,15531
15532,Gene,TYMS,7298,15532
15533,Gene,FAM69A,388650,15533
15534,Gene,SPOCK1,6695,15534
15535,Gene,KDM4D,55693,15535
15536,Gene,OXR1,55074,15536
15537,Gene,SPACA1,81833,15537
15538,Gene,TTTY13C,100287979,15538
15539,Gene,ADAMTS6,11174,15539
15540,Gene,FAM21C,253725,15540
15541,Gene,LOC646767,646767,15541
15542,Gene,ENC1,8507,15542
15543,Gene,MYOZ1,58529,15543
15544,Gene,SIX4,51804,15544
15545,Gene,ARL14EPL,644100,15545
15546,Gene,LOC105377774,105377774,15546
15547,Gene,VIPAS39,63894,15547
15548,Gene,SLC44A2,57153,15548
15549,Gene,LOC105375107,105375107,15549
15550,Gene,RBM47,54502,15550
15551,Gene,ABCA4,24,15551
15552,Gene,PRR23D1,100131608,15552
15553,Gene,C1QTNF3,114899,15553
15554,Gene,WIPI2,26100,15554
15555,Gene,MAB21L2,10586,15555
15556,Gene,KRT14,3861,15556
15557,Gene,ZNF679,168417,15557
15558,Gene,OR8K1,390157,15558
15559,Gene,LOC100128184,100128184,15559
15560,Gene,OR1I1,126370,15560
15561,Gene,KDM4C,23081,15561
15562,Gene,SLC12A3,6559,15562
15563,Gene,C1QTNF9B,387911,15563
15564,Gene,C14orf177,283598,15564
15565,Gene,RBMY1A1,5940,15565
15566,Gene,C9orf41,138199,15566
15567,Gene,HRG,3273,15567
15568,Gene,ADAMTS20,80070,15568
15569,Gene,EIF3CL,728689,15569
15570,Gene,ZNF358,140467,15570
15571,Gene,GFAP,2670,15571
15572,Gene,HSPB11,51668,15572
15573,Gene,GPRASP1,9737,15573
15574,Gene,OR2T2,401992,15574
15575,Gene,PIK3R5,23533,15575
15576,Gene,BRD3,8019,15576
15577,Gene,AEN,64782,15577
15578,Gene,STARD3NL,83930,15578
15579,Gene,LOC105369270,105369270,15579
15580,Gene,PLOD2,5352,15580
15581,Gene,PRO2268,55390,15581
15582,Gene,PYCRL,65263,15582
15583,Gene,DFNB59,494513,15583
15584,Gene,CD300C,10871,15584
15585,Gene,ARMCX2,9823,15585
15586,Gene,NRIP1,8204,15586
15587,Gene,VSNL1,7447,15587
15588,Gene,C1QL4,338761,15588
15589,Gene,FAM209B,388799,15589
15590,Gene,THEM5,284486,15590
15591,Gene,GRIPAP1,56850,15591
15592,Gene,MC5R,4161,15592
15593,Gene,TRIM62,55223,15593
15594,Gene,QPCT,25797,15594
15595,Gene,LSINCT5,101234261,15595
15596,Gene,CWC27,10283,15596
15597,Gene,FYN,2534,15597
15598,Gene,EEF1A1,1915,15598
15599,Gene,LOC105379550,105379550,15599
15600,Gene,KIF12,113220,15600
15601,Gene,TMEM170B,100113407,15601
15602,Gene,IL17RC,84818,15602
15603,Gene,FBXL20,84961,15603
15604,Gene,SLC9C1,285335,15604
15605,Gene,LSM1,27257,15605
15606,Gene,LASP1,3927,15606
15607,Gene,PRSS55,203074,15607
15608,Gene,C2orf50,130813,15608
15609,Gene,FEM1B,10116,15609
15610,Gene,PLA1A,51365,15610
15611,Gene,MED10,84246,15611
15612,Gene,VPS13A,23230,15612
15613,Gene,VEZF1,7716,15613
15614,Gene,LRRC73,221424,15614
15615,Gene,PCDHGA4,56111,15615
15616,Gene,IDI1,3422,15616
15617,Gene,TMEM155,132332,15617
15618,Gene,TMEM59,9528,15618
15619,Gene,GOLGA4,2803,15619
15620,Gene,LOC102724474,102724474,15620
15621,Gene,HERC1,8925,15621
15622,Gene,ADORA2B,136,15622
15623,Gene,ZNF138,7697,15623
15624,Gene,EXOC3L4,91828,15624
15625,Gene,PPP1CC,5501,15625
15626,Gene,NPR2,4882,15626
15627,Gene,WHSC1L1,54904,15627
15628,Gene,C6orf201,404220,15628
15629,Gene,CAMKV,79012,15629
15630,Gene,ZNF98,148198,15630
15631,Gene,HIST2H2AA3,8337,15631
15632,Gene,DAPK1,1612,15632
15633,Gene,PATE3,100169851,15633
15634,Gene,TPRN,286262,15634
15635,Gene,PRSS47,138652,15635
15636,Gene,ADAMTS9,56999,15636
15637,Gene,ZFAND2A,90637,15637
15638,Gene,STAG2,10735,15638
15639,Gene,HLA-DPA1,3113,15639
15640,Gene,GDAP1,54332,15640
15641,Gene,PTPN23,25930,15641
15642,Gene,EFCAB14,9813,15642
15643,Gene,CDK8,1024,15643
15644,Gene,C17orf50,146853,15644
15645,Gene,SMPD1,6609,15645
15646,Gene,LSM10,84967,15646
15647,Gene,NLRP10,338322,15647
15648,Gene,SDHA,6389,15648
15649,Gene,TAS2R45,259291,15649
15650,Gene,PTPN1,5770,15650
15651,Gene,HYDIN,54768,15651
15652,Gene,HLA-DQB1,3119,15652
15653,Gene,DCUN1D1,54165,15653
15654,Gene,CSTB,1476,15654
15655,Gene,OR11G2,390439,15655
15656,Gene,ZNF425,155054,15656
15657,Gene,CAV1,857,15657
15658,Gene,STIM2,57620,15658
15659,Gene,OBSL1,23363,15659
15660,Gene,PAX8,7849,15660
15661,Gene,PFAS,5198,15661
15662,Gene,CARD17,440068,15662
15663,Gene,PABPC1L,80336,15663
15664,Gene,PPIP5K1,9677,15664
15665,Gene,GSR,2936,15665
15666,Gene,E2F8,79733,15666
15667,Gene,ZNF540,163255,15667
15668,Gene,SLC13A2,9058,15668
15669,Gene,ANGPT2,285,15669
15670,Gene,C17orf67,339210,15670
15671,Gene,LOC105371179,105371179,15671
15672,Gene,TUBA4A,7277,15672
15673,Gene,S100A7L2,645922,15673
15674,Gene,SOX3,6658,15674
15675,Gene,INTS8,55656,15675
15676,Gene,TMEM132E,124842,15676
15677,Gene,P2RY6,5031,15677
15678,Gene,PWP1,11137,15678
15679,Gene,CHCHD7,79145,15679
15680,Gene,LOC646730,646730,15680
15681,Gene,DLX1,1745,15681
15682,Gene,KMT2C,58508,15682
15683,Gene,MPC1L,347411,15683
15684,Gene,PAGR1,79447,15684
15685,Gene,LCE3D,84648,15685
15686,Gene,LOC400736,400736,15686
15687,Gene,LOC283728,283728,15687
15688,Gene,CHMP1B,57132,15688
15689,Gene,ETAA1,54465,15689
15690,Gene,IQCF6,440956,15690
15691,Gene,ARFGEF1,10565,15691
15692,Gene,KLRD1,3824,15692
15693,Gene,CRYZL1,9946,15693
15694,Gene,AP2M1,1173,15694
15695,Gene,CYP2R1,120227,15695
15696,Gene,AVPR2,554,15696
15697,Gene,TKTL2,84076,15697
15698,Gene,IL31RA,133396,15698
15699,Gene,CYP2S1,29785,15699
15700,Gene,ZNF609,23060,15700
15701,Gene,SLC4A2,6522,15701
15702,Gene,ASZ1,136991,15702
15703,Gene,PPT2,9374,15703
15704,Gene,FAM96B,51647,15704
15705,Gene,SMIM18,100507341,15705
15706,Gene,CDH8,1006,15706
15707,Gene,VPS36,51028,15707
15708,Gene,ADAT2,134637,15708
15709,Gene,METTL17,64745,15709
15710,Gene,LOC105369233,105369233,15710
15711,Gene,GPX1,2876,15711
15712,Gene,LOC105378159,105378159,15712
15713,Gene,PLCB3,5331,15713
15714,Gene,LAPTM4B,55353,15714
15715,Gene,TBC1D3H,729877,15715
15716,Gene,LOC105375355,105375355,15716
15717,Gene,NDUFB6,4712,15717
15718,Gene,UBR3,130507,15718
15719,Gene,BORA,79866,15719
15720,Gene,LOC105371931,105371931,15720
15721,Gene,LOC100287036,100287036,15721
15722,Gene,TBX10,347853,15722
15723,Gene,MAPRE3,22924,15723
15724,Gene,VAV2,7410,15724
15725,Gene,LRP2BP,55805,15725
15726,Gene,FBXO41,150726,15726
15727,Gene,MARK3,4140,15727
15728,Gene,SLC25A36,55186,15728
15729,Gene,HIST2H3D,653604,15729
15730,Gene,HENMT1,113802,15730
15731,Gene,ECT2,1894,15731
15732,Gene,LOC101928344,101928344,15732
15733,Gene,COL23A1,91522,15733
15734,Gene,TRIM4,89122,15734
15735,Gene,ARFIP1,27236,15735
15736,Gene,SYCN,342898,15736
15737,Gene,ARPC1B,10095,15737
15738,Gene,COL15A1,1306,15738
15739,Gene,ALG1L,200810,15739
15740,Gene,LOC105371189,105371189,15740
15741,Gene,SNX12,29934,15741
15742,Gene,GANAB,23193,15742
15743,Gene,ZNF136,7695,15743
15744,Gene,GUCD1,83606,15744
15745,Gene,OR7E24,26648,15745
15746,Gene,ICAM3,3385,15746
15747,Gene,ADAMTS4,9507,15747
15748,Gene,GNB1,2782,15748
15749,Gene,MCM3AP,8888,15749
15750,Gene,ADCY9,115,15750
15751,Gene,C17orf74,201243,15751
15752,Gene,PHOSPHO1,162466,15752
15753,Gene,NPRL3,8131,15753
15754,Gene,MYLK3,91807,15754
15755,Gene,PPA1,5464,15755
15756,Gene,HES6,55502,15756
15757,Gene,NPAS1,4861,15757
15758,Gene,CWC25,54883,15758
15759,Gene,TMEM191B,728229,15759
15760,Gene,CCNI,10983,15760
15761,Gene,FASN,2194,15761
15762,Gene,SP2,6668,15762
15763,Gene,PCYOX1L,78991,15763
15764,Gene,CYP24A1,1591,15764
15765,Gene,ZNF12,7559,15765
15766,Gene,AADACL3,126767,15766
15767,Gene,ZNF354A,6940,15767
15768,Gene,GATSL2,729438,15768
15769,Gene,UMPS,7372,15769
15770,Gene,LOC105374297,105374297,15770
15771,Gene,AHCTF1,25909,15771
15772,Gene,DLC1,10395,15772
15773,Gene,ISL1,3670,15773
15774,Gene,CT47A6,728062,15774
15775,Gene,ATG13,9776,15775
15776,Gene,ENO3,2027,15776
15777,Gene,GPX4,2879,15777
15778,Gene,LOC105379662,105379662,15778
15779,Gene,ZCWPW1,55063,15779
15780,Gene,MASTL,84930,15780
15781,Gene,GLTPD2,388323,15781
15782,Gene,CCL5,6352,15782
15783,Gene,RAB21,23011,15783
15784,Gene,HGF,3082,15784
15785,Gene,CCDC134,79879,15785
15786,Gene,SPINK8,646424,15786
15787,Gene,STX6,10228,15787
15788,Gene,CSNK1G2,1455,15788
15789,Gene,ISYNA1,51477,15789
15790,Gene,IL17F,112744,15790
15791,Gene,CASP3,836,15791
15792,Gene,CYP27C1,339761,15792
15793,Gene,TSPY2,64591,15793
15794,Gene,PDHA2,5161,15794
15795,Gene,SBSPON,157869,15795
15796,Gene,CYP4F8,11283,15796
15797,Gene,LOC440047,440047,15797
15798,Gene,CPEB4,80315,15798
15799,Gene,ZNF592,9640,15799
15800,Gene,ZC2HC1C,79696,15800
15801,Gene,SEMA5A,9037,15801
15802,Gene,ALPI,248,15802
15803,Gene,DMBT1,1755,15803
15804,Gene,TMEM232,642987,15804
15805,Gene,PRKX,5613,15805
15806,Gene,OR3A1,4994,15806
15807,Gene,MARCH1,55016,15807
15808,Gene,SUN2,25777,15808
15809,Gene,FGFR1OP,11116,15809
15810,Gene,LOC102724014,102724014,15810
15811,Gene,LOC100130357,100130357,15811
15812,Gene,DHX16,8449,15812
15813,Gene,CREBZF,58487,15813
15814,Gene,LOC105377716,105377716,15814
15815,Gene,TIAL1,7073,15815
15816,Gene,RAB25,57111,15816
15817,Gene,DEFB110,245913,15817
15818,Gene,NOP56,10528,15818
15819,Gene,KIR2DL2,3803,15819
15820,Gene,CHRNA3,1136,15820
15821,Gene,VSIG8,391123,15821
15822,Gene,ATP6V0B,533,15822
15823,Gene,CPXM2,119587,15823
15824,Gene,HS6ST2,90161,15824
15825,Gene,KMT2E,55904,15825
15826,Gene,HOXD1,3231,15826
15827,Gene,PHC3,80012,15827
15828,Gene,CNOT8,9337,15828
15829,Gene,ZFYVE28,57732,15829
15830,Gene,QPRT,23475,15830
15831,Gene,HMCN1,83872,15831
15832,Gene,CENPK,64105,15832
15833,Gene,NCL,4691,15833
15834,Gene,SAMD9L,219285,15834
15835,Gene,OR2C3,81472,15835
15836,Gene,UTP14A,10813,15836
15837,Gene,HBG2,3048,15837
15838,Gene,RNF122,79845,15838
15839,Gene,LOC645382,645382,15839
15840,Gene,LPAR2,9170,15840
15841,Gene,ARHGDIB,397,15841
15842,Gene,BTBD3,22903,15842
15843,Gene,UROD,7389,15843
15844,Gene,MBD3L5,284428,15844
15845,Gene,STAR,6770,15845
15846,Gene,NGLY1,55768,15846
15847,Gene,LOC729268,729268,15847
15848,Gene,UQCC3,790955,15848
15849,Gene,CEP55,55165,15849
15850,Gene,NXPH2,11249,15850
15851,Gene,PHLDB3,653583,15851
15852,Gene,MS4A4E,643680,15852
